condition,preset,call_id,trial,seed,length_bin,response_note_count,response_duration_sec,t_endpoint_commit_ms,t_infer_start_ms,t_first_token_ready_ms,t_first_midi_queued_ms,t_first_midi_out_ms,t_response_end_ms,endpoint_to_first_midi_ms,first_token_latency_ms,queue_delay_ms,total_generation_ms,buffer_underrun_count,buffer_underrun_rate,preload_window_ms,micro_buffer_ms,source_latency_event
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,5,101265767,short,8,4.800000,0.000000,0.000000,46.536900,46.536900,126.536900,4926.536900,126.536900,46.536900,80.000000,965.513000,0,0.000000,0.000000,80.000000,7805
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,5,101265767,short,8,4.800000,0.000000,-150.000000,-103.463100,0.000000,80.000000,4880.000000,80.000000,46.536900,80.000000,965.513000,0,0.000000,150.000000,80.000000,7805
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,6,101266776,medium,9,4.800000,0.000000,0.000000,46.715300,46.715300,126.715300,4926.715300,126.715300,46.715300,80.000000,568.458000,0,0.000000,0.000000,80.000000,7806
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,6,101266776,medium,9,4.800000,0.000000,-150.000000,-103.284700,0.000000,80.000000,4880.000000,80.000000,46.715300,80.000000,568.458000,0,0.000000,150.000000,80.000000,7806
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,7,101267785,medium,11,4.800000,0.000000,0.000000,52.728600,52.728600,132.728600,4932.728600,132.728600,52.728600,80.000000,740.222000,0,0.000000,0.000000,80.000000,7807
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,7,101267785,medium,11,4.800000,0.000000,-150.000000,-97.271400,0.000000,80.000000,4880.000000,80.000000,52.728600,80.000000,740.222000,0,0.000000,150.000000,80.000000,7807
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,8,101268794,medium,9,4.800000,0.000000,0.000000,47.583100,47.583100,127.583100,4927.583100,127.583100,47.583100,80.000000,523.796000,0,0.000000,0.000000,80.000000,7808
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,8,101268794,medium,9,4.800000,0.000000,-150.000000,-102.416900,0.000000,80.000000,4880.000000,80.000000,47.583100,80.000000,523.796000,0,0.000000,150.000000,80.000000,7808
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,9,101269803,medium,10,4.800000,0.000000,0.000000,51.580200,51.580200,131.580200,4931.580200,131.580200,51.580200,80.000000,613.183000,0,0.000000,0.000000,80.000000,7809
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,9,101269803,medium,10,4.800000,0.000000,-150.000000,-98.419800,0.000000,80.000000,4880.000000,80.000000,51.580200,80.000000,613.183000,0,0.000000,150.000000,80.000000,7809
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,10,101270812,medium,9,4.800000,0.000000,0.000000,51.107300,51.107300,131.107300,4931.107300,131.107300,51.107300,80.000000,569.572000,0,0.000000,0.000000,80.000000,7810
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,10,101270812,medium,9,4.800000,0.000000,-150.000000,-98.892700,0.000000,80.000000,4880.000000,80.000000,51.107300,80.000000,569.572000,0,0.000000,150.000000,80.000000,7810
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,11,101271821,medium,9,4.800000,0.000000,0.000000,55.486800,55.486800,135.486800,4935.486800,135.486800,55.486800,80.000000,698.067000,0,0.000000,0.000000,80.000000,7811
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,11,101271821,medium,9,4.800000,0.000000,-150.000000,-94.513200,0.000000,80.000000,4880.000000,80.000000,55.486800,80.000000,698.067000,0,0.000000,150.000000,80.000000,7811
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,12,101272830,short,8,4.800000,0.000000,0.000000,47.770100,47.770100,127.770100,4927.770100,127.770100,47.770100,80.000000,945.356000,0,0.000000,0.000000,80.000000,7812
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,12,101272830,short,8,4.800000,0.000000,-150.000000,-102.229900,0.000000,80.000000,4880.000000,80.000000,47.770100,80.000000,945.356000,0,0.000000,150.000000,80.000000,7812
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,13,101273839,short,8,4.800000,0.000000,0.000000,54.161600,54.161600,134.161600,4934.161600,134.161600,54.161600,80.000000,1187.379000,0,0.000000,0.000000,80.000000,7813
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,13,101273839,short,8,4.800000,0.000000,-150.000000,-95.838400,0.000000,80.000000,4880.000000,80.000000,54.161600,80.000000,1187.379000,0,0.000000,150.000000,80.000000,7813
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,14,101274848,medium,9,4.800000,0.000000,0.000000,47.641400,47.641400,127.641400,4927.641400,127.641400,47.641400,80.000000,547.255000,0,0.000000,0.000000,80.000000,7814
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,14,101274848,medium,9,4.800000,0.000000,-150.000000,-102.358600,0.000000,80.000000,4880.000000,80.000000,47.641400,80.000000,547.255000,0,0.000000,150.000000,80.000000,7814
L0_preload_off,pentatonic_low_temp_no_strongbeat,P011,15,101275857,medium,9,4.800000,0.000000,0.000000,51.096200,51.096200,131.096200,4931.096200,131.096200,51.096200,80.000000,720.689000,0,0.000000,0.000000,80.000000,7815
L1_preload_on,pentatonic_low_temp_no_strongbeat,P011,15,101275857,medium,9,4.800000,0.000000,-150.000000,-98.903800,0.000000,80.000000,4880.000000,80.000000,51.096200,80.000000,720.689000,0,0.000000,150.000000,80.000000,7815
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,1,102261734,medium,10,4.800000,0.000000,0.000000,53.534900,53.534900,133.534900,4933.534900,133.534900,53.534900,80.000000,963.324000,0,0.000000,0.000000,80.000000,7816
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,1,102261734,medium,10,4.800000,0.000000,-150.000000,-96.465100,0.000000,80.000000,4880.000000,80.000000,53.534900,80.000000,963.324000,0,0.000000,150.000000,80.000000,7816
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,2,102262743,medium,10,4.800000,0.000000,0.000000,51.530500,51.530500,131.530500,4931.530500,131.530500,51.530500,80.000000,563.155000,0,0.000000,0.000000,80.000000,7817
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,2,102262743,medium,10,4.800000,0.000000,-150.000000,-98.469500,0.000000,80.000000,4880.000000,80.000000,51.530500,80.000000,563.155000,0,0.000000,150.000000,80.000000,7817
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,3,102263752,medium,10,4.800000,0.000000,0.000000,49.638300,49.638300,129.638300,4929.638300,129.638300,49.638300,80.000000,543.645000,0,0.000000,0.000000,80.000000,7818
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,3,102263752,medium,10,4.800000,0.000000,-150.000000,-100.361700,0.000000,80.000000,4880.000000,80.000000,49.638300,80.000000,543.645000,0,0.000000,150.000000,80.000000,7818
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,4,102264761,medium,10,4.800000,0.000000,0.000000,53.797600,53.797600,133.797600,4933.797600,133.797600,53.797600,80.000000,588.151000,0,0.000000,0.000000,80.000000,7819
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,4,102264761,medium,10,4.800000,0.000000,-150.000000,-96.202400,0.000000,80.000000,4880.000000,80.000000,53.797600,80.000000,588.151000,0,0.000000,150.000000,80.000000,7819
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,5,102265770,medium,10,4.800000,0.000000,0.000000,97.663500,97.663500,177.663500,4977.663500,177.663500,97.663500,80.000000,1033.073000,1,1.000000,0.000000,80.000000,7820
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,5,102265770,medium,10,4.800000,0.000000,-150.000000,-52.336500,0.000000,80.000000,4880.000000,80.000000,97.663500,80.000000,1033.073000,0,0.000000,150.000000,80.000000,7820
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,6,102266779,medium,11,4.800000,0.000000,0.000000,53.416800,53.416800,133.416800,4933.416800,133.416800,53.416800,80.000000,942.390000,0,0.000000,0.000000,80.000000,7821
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,6,102266779,medium,11,4.800000,0.000000,-150.000000,-96.583200,0.000000,80.000000,4880.000000,80.000000,53.416800,80.000000,942.390000,0,0.000000,150.000000,80.000000,7821
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,7,102267788,medium,11,4.800000,0.000000,0.000000,51.896700,51.896700,131.896700,4931.896700,131.896700,51.896700,80.000000,977.520000,0,0.000000,0.000000,80.000000,7822
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,7,102267788,medium,11,4.800000,0.000000,-150.000000,-98.103300,0.000000,80.000000,4880.000000,80.000000,51.896700,80.000000,977.520000,0,0.000000,150.000000,80.000000,7822
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,8,102268797,medium,10,4.800000,0.000000,0.000000,50.325900,50.325900,130.325900,4930.325900,130.325900,50.325900,80.000000,614.030000,0,0.000000,0.000000,80.000000,7823
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,8,102268797,medium,10,4.800000,0.000000,-150.000000,-99.674100,0.000000,80.000000,4880.000000,80.000000,50.325900,80.000000,614.030000,0,0.000000,150.000000,80.000000,7823
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,9,102269806,medium,10,4.800000,0.000000,0.000000,51.758900,51.758900,131.758900,4931.758900,131.758900,51.758900,80.000000,537.628000,0,0.000000,0.000000,80.000000,7824
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,9,102269806,medium,10,4.800000,0.000000,-150.000000,-98.241100,0.000000,80.000000,4880.000000,80.000000,51.758900,80.000000,537.628000,0,0.000000,150.000000,80.000000,7824
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,10,102270815,medium,10,4.800000,0.000000,0.000000,52.321900,52.321900,132.321900,4932.321900,132.321900,52.321900,80.000000,581.768000,0,0.000000,0.000000,80.000000,7825
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,10,102270815,medium,10,4.800000,0.000000,-150.000000,-97.678100,0.000000,80.000000,4880.000000,80.000000,52.321900,80.000000,581.768000,0,0.000000,150.000000,80.000000,7825
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,11,102271824,medium,10,4.800000,0.000000,0.000000,50.134800,50.134800,130.134800,4930.134800,130.134800,50.134800,80.000000,1175.216000,0,0.000000,0.000000,80.000000,7826
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,11,102271824,medium,10,4.800000,0.000000,-150.000000,-99.865200,0.000000,80.000000,4880.000000,80.000000,50.134800,80.000000,1175.216000,0,0.000000,150.000000,80.000000,7826
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,12,102272833,medium,10,4.800000,0.000000,0.000000,55.545100,55.545100,135.545100,4935.545100,135.545100,55.545100,80.000000,625.912000,0,0.000000,0.000000,80.000000,7827
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,12,102272833,medium,10,4.800000,0.000000,-150.000000,-94.454900,0.000000,80.000000,4880.000000,80.000000,55.545100,80.000000,625.912000,0,0.000000,150.000000,80.000000,7827
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,13,102273842,medium,10,4.800000,0.000000,0.000000,46.283000,46.283000,126.283000,4926.283000,126.283000,46.283000,80.000000,972.724000,0,0.000000,0.000000,80.000000,7828
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,13,102273842,medium,10,4.800000,0.000000,-150.000000,-103.717000,0.000000,80.000000,4880.000000,80.000000,46.283000,80.000000,972.724000,0,0.000000,150.000000,80.000000,7828
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,14,102274851,medium,10,4.800000,0.000000,0.000000,50.954800,50.954800,130.954800,4930.954800,130.954800,50.954800,80.000000,924.994000,0,0.000000,0.000000,80.000000,7829
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,14,102274851,medium,10,4.800000,0.000000,-150.000000,-99.045200,0.000000,80.000000,4880.000000,80.000000,50.954800,80.000000,924.994000,0,0.000000,150.000000,80.000000,7829
L0_preload_off,pentatonic_low_temp_no_strongbeat,P012,15,102275860,medium,10,4.800000,0.000000,0.000000,48.928100,48.928100,128.928100,4928.928100,128.928100,48.928100,80.000000,766.481000,0,0.000000,0.000000,80.000000,7830
L1_preload_on,pentatonic_low_temp_no_strongbeat,P012,15,102275860,medium,10,4.800000,0.000000,-150.000000,-101.071900,0.000000,80.000000,4880.000000,80.000000,48.928100,80.000000,766.481000,0,0.000000,150.000000,80.000000,7830
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,1,103261737,medium,10,4.800000,0.000000,0.000000,53.054100,53.054100,133.054100,4933.054100,133.054100,53.054100,80.000000,1215.574000,0,0.000000,0.000000,80.000000,7831
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,1,103261737,medium,10,4.800000,0.000000,-150.000000,-96.945900,0.000000,80.000000,4880.000000,80.000000,53.054100,80.000000,1215.574000,0,0.000000,150.000000,80.000000,7831
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,2,103262746,medium,10,4.800000,0.000000,0.000000,44.127200,44.127200,124.127200,4924.127200,124.127200,44.127200,80.000000,1332.662000,0,0.000000,0.000000,80.000000,7832
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,2,103262746,medium,10,4.800000,0.000000,-150.000000,-105.872800,0.000000,80.000000,4880.000000,80.000000,44.127200,80.000000,1332.662000,0,0.000000,150.000000,80.000000,7832
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,3,103263755,medium,10,4.800000,0.000000,0.000000,47.430500,47.430500,127.430500,4927.430500,127.430500,47.430500,80.000000,1258.075000,0,0.000000,0.000000,80.000000,7833
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,3,103263755,medium,10,4.800000,0.000000,-150.000000,-102.569500,0.000000,80.000000,4880.000000,80.000000,47.430500,80.000000,1258.075000,0,0.000000,150.000000,80.000000,7833
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,4,103264764,medium,10,4.800000,0.000000,0.000000,47.264600,47.264600,127.264600,4927.264600,127.264600,47.264600,80.000000,1342.604000,0,0.000000,0.000000,80.000000,7834
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,4,103264764,medium,10,4.800000,0.000000,-150.000000,-102.735400,0.000000,80.000000,4880.000000,80.000000,47.264600,80.000000,1342.604000,0,0.000000,150.000000,80.000000,7834
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,5,103265773,medium,10,4.800000,0.000000,0.000000,50.752000,50.752000,130.752000,4930.752000,130.752000,50.752000,80.000000,1313.354000,0,0.000000,0.000000,80.000000,7835
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,5,103265773,medium,10,4.800000,0.000000,-150.000000,-99.248000,0.000000,80.000000,4880.000000,80.000000,50.752000,80.000000,1313.354000,0,0.000000,150.000000,80.000000,7835
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,6,103266782,medium,10,4.800000,0.000000,0.000000,48.963500,48.963500,128.963500,4928.963500,128.963500,48.963500,80.000000,1493.595000,0,0.000000,0.000000,80.000000,7836
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,6,103266782,medium,10,4.800000,0.000000,-150.000000,-101.036500,0.000000,80.000000,4880.000000,80.000000,48.963500,80.000000,1493.595000,0,0.000000,150.000000,80.000000,7836
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,7,103267791,medium,10,4.800000,0.000000,0.000000,54.556300,54.556300,134.556300,4934.556300,134.556300,54.556300,80.000000,1329.037000,0,0.000000,0.000000,80.000000,7837
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,7,103267791,medium,10,4.800000,0.000000,-150.000000,-95.443700,0.000000,80.000000,4880.000000,80.000000,54.556300,80.000000,1329.037000,0,0.000000,150.000000,80.000000,7837
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,8,103268800,medium,10,4.800000,0.000000,0.000000,51.968400,51.968400,131.968400,4931.968400,131.968400,51.968400,80.000000,1295.871000,0,0.000000,0.000000,80.000000,7838
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,8,103268800,medium,10,4.800000,0.000000,-150.000000,-98.031600,0.000000,80.000000,4880.000000,80.000000,51.968400,80.000000,1295.871000,0,0.000000,150.000000,80.000000,7838
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,9,103269809,medium,10,4.800000,0.000000,0.000000,56.624700,56.624700,136.624700,4936.624700,136.624700,56.624700,80.000000,1387.072000,0,0.000000,0.000000,80.000000,7839
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,9,103269809,medium,10,4.800000,0.000000,-150.000000,-93.375300,0.000000,80.000000,4880.000000,80.000000,56.624700,80.000000,1387.072000,0,0.000000,150.000000,80.000000,7839
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,10,103270818,medium,10,4.800000,0.000000,0.000000,51.615400,51.615400,131.615400,4931.615400,131.615400,51.615400,80.000000,1495.498000,0,0.000000,0.000000,80.000000,7840
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,10,103270818,medium,10,4.800000,0.000000,-150.000000,-98.384600,0.000000,80.000000,4880.000000,80.000000,51.615400,80.000000,1495.498000,0,0.000000,150.000000,80.000000,7840
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,11,103271827,medium,10,4.800000,0.000000,0.000000,58.701600,58.701600,138.701600,4938.701600,138.701600,58.701600,80.000000,1954.834000,0,0.000000,0.000000,80.000000,7841
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,11,103271827,medium,10,4.800000,0.000000,-150.000000,-91.298400,0.000000,80.000000,4880.000000,80.000000,58.701600,80.000000,1954.834000,0,0.000000,150.000000,80.000000,7841
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,12,103272836,medium,10,4.800000,0.000000,0.000000,52.028000,52.028000,132.028000,4932.028000,132.028000,52.028000,80.000000,1152.031000,0,0.000000,0.000000,80.000000,7842
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,12,103272836,medium,10,4.800000,0.000000,-150.000000,-97.972000,0.000000,80.000000,4880.000000,80.000000,52.028000,80.000000,1152.031000,0,0.000000,150.000000,80.000000,7842
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,13,103273845,medium,10,4.800000,0.000000,0.000000,50.723800,50.723800,130.723800,4930.723800,130.723800,50.723800,80.000000,1353.292000,0,0.000000,0.000000,80.000000,7843
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,13,103273845,medium,10,4.800000,0.000000,-150.000000,-99.276200,0.000000,80.000000,4880.000000,80.000000,50.723800,80.000000,1353.292000,0,0.000000,150.000000,80.000000,7843
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,14,103274854,medium,10,4.800000,0.000000,0.000000,54.698800,54.698800,134.698800,4934.698800,134.698800,54.698800,80.000000,1288.083000,0,0.000000,0.000000,80.000000,7844
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,14,103274854,medium,10,4.800000,0.000000,-150.000000,-95.301200,0.000000,80.000000,4880.000000,80.000000,54.698800,80.000000,1288.083000,0,0.000000,150.000000,80.000000,7844
L0_preload_off,pentatonic_low_temp_no_strongbeat,P013,15,103275863,medium,10,4.800000,0.000000,0.000000,55.691800,55.691800,135.691800,4935.691800,135.691800,55.691800,80.000000,1470.994000,0,0.000000,0.000000,80.000000,7845
L1_preload_on,pentatonic_low_temp_no_strongbeat,P013,15,103275863,medium,10,4.800000,0.000000,-150.000000,-94.308200,0.000000,80.000000,4880.000000,80.000000,55.691800,80.000000,1470.994000,0,0.000000,150.000000,80.000000,7845
L0_preload_off,pentatonic_low_temp_no_strongbeat,P014,1,104261740,medium,10,4.800000,0.000000,0.000000,59.043000,59.043000,139.043000,4939.043000,139.043000,59.043000,80.000000,1427.960000,0,0.000000,0.000000,80.000000,7846
L1_preload_on,pentatonic_low_temp_no_strongbeat,P014,1,104261740,medium,10,4.800000,0.000000,-150.000000,-90.957000,0.000000,80.000000,4880.000000,80.000000,59.043000,80.000000,1427.960000,0,0.000000,150.000000,80.000000,7846
L0_preload_off,pentatonic_low_temp_no_strongbeat,P014,2,104262749,medium,10,4.800000,0.000000,0.000000,64.990300,64.990300,144.990300,4944.990300,144.990300,64.990300,80.000000,1337.602000,0,0.000000,0.000000,80.000000,7847
