call_id,origin,source_dataset,category,sub_category,preset,candidate,trial,seed,source_experiment,source_variant,score_version,response_midi_file,response_midi_sha256,previous_objective_score,rescore_abs_drift,objective_score,style_compliance_score,non_style_structural_score,tonality_score,rhythm_score,interval_score,repetition_score,pitch_diversity_score,compression_score,pche,upc,psr,tone_span_ratio,cpr,longest_repeat_run,strong_beat_stable_rate,qualified_note_rate,qualified_rhythm_rate,groove_similarity,cadence_score,max_abs_interval,note_count,duration_seconds
P004,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_melody,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,12,94272879,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3653_response_only.mid,a6b10f68de43fc9c2f800e4f594204b8275d50b04f4f57314813fedf389521d1,0.802106,0.000000431,0.802106,0.816468,0.791705,1.000000,0.614583,0.571429,1.000000,0.695156,0.990099,1.905639,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.750000,0.500000,0.593750,1.000000,7.000000,8.000000,5.220000
P040,public_midi_extract,POP909,chromatic_outside,two_bar_pop909_piano,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,5,130265924,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3654_response_only.mid,49f6dd7b2e713aff49a08ffc34b750fe0c31b28df778b31e0adebc92b4697981,0.764133,0.000000324,0.764133,0.896284,0.668437,1.000000,0.782197,0.552381,1.000000,0.715000,0.281647,1.929091,4.000000,1.000000,0.047619,0.000000,1.000000,1.000000,0.954545,0.954545,0.437500,1.000000,12.000000,22.000000,5.748000
P013,public_midi_extract,POP909,expressive_rubato,two_bar_pop909_bridge,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,8,103268870,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3662_response_only.mid,c3ce5f994b41db2e625cfe63759491eac8f51ce69c0924d0b2d0a13779c52d8a,0.821152,0.000000145,0.821152,0.884495,0.775282,1.000000,0.757440,0.600000,1.000000,0.641622,0.918367,1.842371,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.714286,0.714286,0.843750,1.000000,7.000000,7.000000,5.328000
P002,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_bridge,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,9,92269846,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3663_response_only.mid,226c492dabaa2e4427d3ae07f2382645145566fef0823e25e40436730794106d,0.812440,0.000000150,0.812440,0.896825,0.751334,1.000000,0.783333,0.733333,0.777778,0.645064,0.890201,1.846439,4.000000,1.000000,0.000000,0.111111,2.000000,1.000000,1.000000,0.600000,0.750000,1.000000,7.000000,10.000000,5.328000
P012,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_melody,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,11,102271894,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3664_response_only.mid,c8813ff948b0e77cd2e57ec53ba125dbefa59aca3639a38b0811fc56aeae8896,0.802827,0.000000174,0.802827,0.913690,0.722546,1.000000,0.818750,0.533333,1.000000,0.645064,0.727679,1.846439,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.800000,0.656250,1.000000,7.000000,10.000000,5.160000
R05,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,15,145276059,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3667_response_only.mid,daec6b21eec03cc1de428d246c89357975e353c9e0aa91a48f4cba6d4a441679,0.748431,0.000000305,0.748431,0.851757,0.673608,0.833333,0.872024,0.861538,0.692308,0.544336,0.486395,1.727397,4.000000,1.000000,0.000000,0.153846,2.000000,0.500000,1.000000,0.928571,0.687500,1.000000,5.000000,14.000000,5.328000
P022,public_midi_extract,POP909,chord_arpeggio_polyphonic,two_bar_pop909_piano,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,5,112265870,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3668_response_only.mid,a47d439d033a185f1dc3f95daacb363c795605b79c21026e90c0b1286144fd30,0.737494,0.000000177,0.737494,0.769141,0.714577,0.833333,0.698529,0.525000,0.875000,0.887134,0.557559,2.133387,5.000000,1.000000,0.062500,0.062500,2.000000,0.500000,1.000000,0.470588,0.625000,1.000000,9.000000,17.000000,5.328000
P009,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_melody,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,9,99269867,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3673_response_only.mid,0bb698e124e83ded6e529989d3471adc7a135a48f8025813831b9c96376885e5,0.865657,0.000000383,0.865657,0.781746,0.926421,1.000000,0.541667,0.925000,1.000000,0.833173,0.941799,2.197160,5.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.888889,0.111111,0.625000,1.000000,7.000000,9.000000,5.688000
R35,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,6,175267068,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3675_response_only.mid,5779f8477158e30a3bb9f49edea2702f12c8776987cb390fe4941c516330554b,0.739567,0.000000057,0.739567,0.824263,0.678235,1.000000,0.630952,0.700000,0.666667,0.491114,0.919540,1.664498,4.000000,1.000000,0.000000,0.166667,2.000000,1.000000,1.000000,0.142857,0.750000,1.000000,5.000000,7.000000,5.328000
P050,public_midi_extract,POP909,repetition_tail,two_bar_pop909_bridge,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,2,140262927,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3676_response_only.mid,9d3072b2585abf0c08163006182ba8e8a3d3c1daf9312c1b0fb971394e217cad,0.634212,0.000000420,0.634212,0.859694,0.470933,1.000000,0.705357,0.700000,0.333333,0.083613,0.821018,1.448816,3.000000,1.000000,0.000000,0.333333,2.000000,1.000000,0.857143,0.571429,0.687500,1.000000,7.000000,7.000000,4.980000
R12,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,13,152274062,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3678_response_only.mid,020a1a4bd436d57c15f9347afa836c4729fd8606354e83c2a4570da93e1e1193,0.773748,0.000000311,0.773748,0.820076,0.740200,1.000000,0.622159,0.760000,0.600000,0.900088,0.705036,2.118078,5.000000,1.000000,0.000000,0.200000,2.000000,1.000000,1.000000,0.272727,0.593750,1.000000,7.000000,11.000000,5.328000
P021,public_midi_extract,POP909,chord_arpeggio_polyphonic,two_bar_pop909_piano,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,7,111267885,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S367_response_only.mid,bb439c16c5c58ddfde484414622fe359e15a192170b9ee2880b0718cf3640842,0.794612,0.000000311,0.794612,0.865741,0.743104,1.000000,0.718056,0.542857,0.857143,0.921924,0.670741,2.092272,5.000000,1.000000,0.071429,0.071429,2.000000,1.000000,0.933333,0.533333,0.687500,1.000000,10.000000,15.000000,5.748000
R16,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,1,156261966,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3680_response_only.mid,c817e0ca1fd7437ff846578b8c32f3e46ed41b14115cbfa78e9f07813e24d802,0.813937,0.000000247,0.813937,0.863095,0.778340,0.833333,0.895833,0.571429,1.000000,0.788462,0.781955,2.250000,5.000000,1.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1.000000,0.687500,1.000000,7.000000,8.000000,5.328000
P027,public_midi_extract,POP909,chord_arpeggio_polyphonic,two_bar_pop909_piano,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,11,117271939,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3682_response_only.mid,fd594938babdbe40e3fc08cc1582478a69ee5bcbfcaddb3448bc7027cfa7cf98,0.689993,0.000000276,0.689993,0.649765,0.719123,0.666667,0.631173,0.561538,1.000000,0.863899,0.350687,2.160847,5.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.851852,0.666667,0.375000,1.000000,7.000000,27.000000,5.748000
P001,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_bridge,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,7,91267825,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3683_response_only.mid,3ec74781cea91b1278700b9b31ce06ad481300aa64c1723e775faf70d10cdf73,0.803140,0.000000197,0.803140,0.812500,0.796362,1.000000,0.606250,0.755556,0.777778,0.855349,0.816964,2.170951,5.000000,1.000000,0.111111,0.111111,2.000000,1.000000,1.000000,0.100000,0.718750,1.000000,9.000000,10.000000,5.544000
R05,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,1,145261933,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3689_response_only.mid,de230a8b94d2690856bf141addfc4af4e9da24d3f70b086074bb8d94da68d26c,0.734116,0.000000090,0.734116,0.851757,0.648927,0.833333,0.872024,0.769231,0.692308,0.512178,0.554422,1.689392,4.000000,1.000000,0.000000,0.153846,2.000000,0.500000,1.000000,0.928571,0.687500,1.000000,5.000000,14.000000,5.328000
R18,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,7,158268026,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3690_response_only.mid,dfd8ce220a01e60aa0047f2485aee0572707f68fd496c285d0d266eb56715138,0.728756,0.000000260,0.728756,0.774802,0.695413,0.666667,0.893750,0.733333,0.355556,0.960705,0.799520,2.046439,5.000000,1.000000,0.000000,0.222222,3.000000,0.000000,1.000000,0.900000,0.781250,1.000000,7.000000,10.000000,5.328000
P024,public_midi_extract,POP909,chord_arpeggio_polyphonic,two_bar_pop909_piano,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,15,114275966,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3691_response_only.mid,0181a04415ee7e7ef86b343a431b8d2d59eb534fd897fa673f040f1180acb7f6,0.716402,0.000000354,0.716402,0.767740,0.679226,0.727778,0.811699,0.520000,1.000000,0.808349,0.271819,2.226497,5.000000,1.000000,0.120000,0.000000,1.000000,0.333333,1.000000,0.653846,0.781250,0.850000,16.000000,26.000000,5.748000
P008,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_melody,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,6,98266837,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3696_response_only.mid,e1133fc988051f38a8507283715bd846880dbcf7894007a75a974a0f9ed23379,0.835908,0.000000050,0.835908,0.903770,0.786767,1.000000,0.797917,0.733333,1.000000,0.645064,0.740157,1.846439,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.800000,0.593750,1.000000,7.000000,10.000000,5.688000
R25,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,8,165269056,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3697_response_only.mid,a3678f37e17b2b74ede174ec631ba2a25df399292413079babe1ad0ac96e9426,0.827230,0.000000413,0.827230,0.954365,0.735167,1.000000,0.904167,0.733333,0.555556,0.896830,0.799520,2.121928,5.000000,1.000000,0.000000,0.222222,2.000000,1.000000,1.000000,0.900000,0.812500,1.000000,7.000000,10.000000,5.328000
R39,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_low_temp_no_strongbeat,motif_transform_baseline,1,179262035,legacy_motif_batch_rescored,motif,structural_compliance_v1.1,S3699_response_only.mid,0516ab64fb695aeb8f7f5816679f684737448a5c4262d9b0a5979edd8816fa5d,0.847709,0.000000149,0.847709,0.960317,0.766165,1.000000,0.916667,0.676923,1.000000,0.740469,0.588640,1.959190,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.750000,1.000000,7.000000,14.000000,5.328000
